Eigvals	158																																																																																																																																																													
3.12910492	1.166292715	0.798797544	0.736064322	0.6124614	0.495687802	0.424473434	0.36305979	0.328580132	0.29738483	0.284275722	0.273749366	0.261323213	0.244766951	0.232123215	0.228629301	0.214461349	0.201159403	0.190330183	0.183906559	0.178558381	0.176372987	0.167138536	0.16036595	0.150489629	0.144007865	0.142801739	0.137186434	0.131666218	0.131316123	0.130085374	0.127262494	0.121611493	0.117629336	0.112888162	0.109756885	0.108946796	0.10005972	0.098086	0.096907701	0.094354793	0.092382012	0.088999156	0.086729384	0.08367225	0.081842708	0.08056743	0.076803731	0.075870698	0.073993161	0.070470264	0.068211941	0.067648273	0.065116895	0.061574052	0.059486742	0.059464809	0.057188055	0.056885226	0.056180373	0.054177926	0.053316559	0.049930109	0.048629884	0.047288469	0.04579019	0.042834145	0.040877605	0.040541074	0.039578608	0.03815881	0.03578908	0.033746757	0.033504843	0.031393592	0.030928217	0.029711757	0.029081686	0.028218828	0.026397011	0.025612783	0.023493783	0.022683235	0.021710065	0.020969041	0.020401888	0.019615863	0.01781932	0.017286595	0.016558729	0.015440032	0.014184882	0.013167858	0.011916439	0.011658698	0.010977075	0.01038379	0.009242206	0.008732634	0.007337255	0.006346388	0.0057357	0.004789231	0.004635249	0.004112447	0.003096956	0.00215205	0.001724914	0.000704901	0.000187543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
																																																																																																																																																														
Proportion explained	158																																																																																																																																																													
0.196801717	0.073352737	0.05023952	0.046293981	0.038520107	0.031175756	0.026696804	0.022834258	0.020665697	0.018703702	0.017879218	0.017217174	0.016435645	0.015394356	0.014599142	0.014379396	0.013488318	0.012651706	0.011970614	0.011566607	0.011230239	0.011092791	0.010512	0.010086045	0.009464885	0.009057221	0.008981363	0.008628194	0.008281006	0.008258988	0.008181581	0.008004039	0.007648625	0.007398172	0.007099981	0.006903042	0.006852093	0.006293149	0.006169014	0.006094907	0.005934344	0.005810268	0.005597507	0.005454752	0.005262477	0.00514741	0.005067203	0.004830489	0.004771807	0.004653721	0.004432152	0.004290117	0.004254666	0.004095458	0.003872634	0.003741355	0.003739976	0.003596782	0.003577736	0.003533405	0.003407463	0.003353288	0.003140301	0.003058525	0.002974158	0.002879925	0.002694008	0.002570953	0.002549788	0.002489254	0.002399958	0.002250916	0.002122466	0.002107251	0.001974466	0.001945197	0.001868689	0.001829062	0.001774793	0.001660212	0.001610889	0.001477616	0.001426638	0.001365431	0.001318825	0.001283155	0.001233719	0.001120727	0.001087222	0.001041444	0.000971084	0.000892143	0.000828178	0.000749472	0.000733261	0.000690391	0.000653077	0.000581279	0.00054923	0.000461469	0.000399149	0.000360741	0.000301214	0.000291529	0.000258648	0.00019478	0.000135351	0.000108487	4.43E-05	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
																																																																																																																																																														
Site	158	158																																																																																																																																																												
COOC0001	0.040145463	0.077394336	-0.001874905	-0.100645689	0.001411327	-0.055646092	0.045074927	0.054593446	0.04187215	0.034528566	-0.028385271	-0.021677326	0.012960647	-0.011763745	-0.02559597	0.042018021	-0.029584457	0.000798663	0.013188583	0.042454111	0.043447047	-0.023507151	0.048080144	-0.041341162	0.019289293	0.000307541	-0.008365994	0.001587156	0.034769911	-0.035422651	-0.005520781	0.006355509	-0.002895677	-0.003705757	-0.026235746	-0.02791668	-0.02694717	-0.001028821	0.02236766	0.003161213	0.03458992	-0.017900188	0.019241148	-0.013256497	-0.015989459	0.000213387	0.017959187	-0.058871472	0.011203234	0.009315448	0.040123564	0.050542152	-0.012790767	-0.010135	-0.031531928	-0.0049257	0.014137441	-0.022158026	0.012329787	0.003479663	-0.035915912	0.011678553	-0.009648032	0.022611234	-0.020366307	-0.011610296	-0.023684499	0.004018774	-0.011471221	-0.007805328	-0.007560799	-0.01865245	0.026375383	0.009292198	0.013346515	-0.027398544	0.005025009	-0.018946191	-0.009115255	0.034062622	-0.017430797	-0.010965705	-0.002686789	0.030196309	-0.010021806	-0.011127934	0.015347391	-0.006475888	0.005904181	0.004283449	-0.005767806	0.010147983	-0.001237143	-0.003195084	0.004987693	-0.005549196	0.002202	0.015308722	-0.001269345	-0.005194359	0.002893911	0.004666422	-0.003395445	0.000324252	-0.000722629	-0.004122617	0.00142244	-0.002975486	-0.001871601	0.000136093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COOC0002	-0.142536931	0.008882189	0.055919821	0.02408322	0.062014568	-0.078164583	0.043842772	-0.033028743	0.015720505	0.071457924	-0.017056863	-0.095142648	0.034075658	-0.033649218	-0.019987789	-0.011475302	0.0457297	-0.030922839	-0.002833596	0.005181617	0.018423146	0.020530404	0.012300649	-0.030696455	0.006776106	-0.014527529	-0.017285251	0.051007324	-0.00861532	0.039683589	-0.002277357	0.027820331	-5.46E-05	-0.000290169	-0.000409862	0.002951744	-0.020570609	-0.010191987	-0.021838587	0.007304665	-0.032631882	-0.013065786	0.009528486	-0.002412371	0.019178733	-0.034628353	0.002451737	-0.040610994	-0.03014546	-0.009778119	-0.015520164	-0.038367765	-0.009157762	0.010215069	0.012234473	0.026019019	-0.019821832	0.017163714	0.005210899	-0.011425943	0.000136166	0.002201696	0.022019823	-0.031147413	0.022031256	-0.01402947	0.011471726	0.022135134	0.01269838	-0.010854927	0.036517499	-0.003171299	0.002460421	0.012278617	0.053318845	0.01807293	0.007824891	0.007911506	-1.59E-05	-0.011418618	0.000453559	0.005409418	-0.015852393	0.019213069	-0.013411773	0.001106585	0.004392398	0.008456839	0.004604164	0.013504449	0.000452166	-0.002198422	-0.01339193	0.016851327	-0.007160829	-0.005570411	0.015601113	0.006254534	0.007288741	0.004677874	-0.000551921	-0.006544641	-0.00360897	0.005539531	0.005076238	0.001916238	-0.003974249	-0.004435549	0.000247232	-0.000565164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COOC0003	0.044204241	-0.095563647	-0.08326665	-0.043261106	0.056965081	-0.063750278	0.114943973	0.01091218	-0.08682215	-0.015061526	-0.064909642	0.018868348	0.065315758	-0.006686466	0.092656934	0.014649488	0.031187204	-0.002254659	0.0052528	-0.000956714	0.050388264	-0.031089006	0.010987601	-0.089387286	-0.010445315	-0.001079285	-0.005310308	0.019458314	0.002003049	-0.000749147	-0.012507587	0.008117181	0.039077167	0.00927894	-0.014324261	-0.000331895	0.104753461	0.035323125	-0.047116448	-0.024423086	0.02333194	-0.047120084	-0.025114775	-0.011672859	-0.020501917	-0.025012469	-0.02395383	-0.01987719	0.015238164	-0.001791327	-0.008508531	-6.66E-05	0.015275145	-0.013297947	-0.030569443	0.025239084	0.011436233	0.017451757	0.025671489	0.013321307	-0.012234361	-0.021864813	0.000786944	-0.009986423	-0.039014842	0.026434406	0.00600223	-0.002111288	0.007309059	-0.00020411	0.021788145	-0.003000843	-0.000635978	0.01394683	0.012183655	0.004101727	0.006013539	0.001392585	-0.006385727	-0.000222323	-0.001599341	-0.008565011	0.006518533	-0.009757942	-0.00549842	-0.004132745	0.001490433	-0.000436717	0.000829014	-0.007944875	0.003994512	-0.019019419	-0.004066204	-0.007528448	0.003020651	0.007493024	-0.000326879	-0.003947652	-0.008104816	0.003083247	0.003296088	-0.003792742	0.000489017	0.000824144	0.003150082	0.003893643	0.001952384	0.000297934	0.000655098	-0.000509717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COOC0004	0.003483025	-0.063807691	-0.113688754	-0.05163462	0.121184575	-0.056255595	0.023465988	0.06340411	0.024159665	-0.028449923	0.005975107	0.012549863	-0.006970629	-0.014055748	0.004643954	-0.011373346	-0.024808078	0.010942966	0.062251189	0.01621835	-0.006123253	-0.030256699	-0.023499383	0.030273905	0.075727011	-0.037950476	-0.004647284	0.015383914	-0.02287908	0.000689268	0.004555235	0.017120197	0.026452803	0.030119416	-0.006976481	-0.082200663	0.054298734	-0.029311426	-0.008657855	-0.009076333	0.026556255	-0.006177948	0.018560001	0.000986916	0.008002938	0.033317108	0.017627992	0.003828856	-0.030300191	-0.011837092	0.001027855	-0.015360154	-0.017714817	-0.01154591	0.032803253	-0.009327421	0.028293208	0.028454779	0.00346038	-0.0295552	0.025104267	-0.004347947	0.019117672	-0.018236918	-0.012716689	-0.009235075	-0.00870472	-0.031134113	-0.010393492	-0.014132908	-0.01292382	-0.002673932	0.005074907	-0.012508039	-0.014083438	0.007870667	-0.002574507	-0.000380409	0.015839941	-0.005832143	-0.008804862	0.000212907	0.00882803	-0.023091107	0.001461016	-0.005499223	0.016748021	-0.01368273	-0.011197823	-0.009581152	0.003011067	-0.001737442	-0.009977521	0.004334744	-0.022575611	-0.008571321	-0.006491539	0.010848515	-0.005157269	0.000240736	0.004517273	0.001042274	0.007033871	-0.003383367	-0.000416204	-0.001388691	-0.003628862	-0.002432387	0.002112789	0.000427606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
